 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
[Head],,,,,,,,,,,,,,,,,,,,,,,,,,,
NumFrames,NumSegments,DataFrameRate,EulerRotationOrder,BoneAxis,TranslationUnits,,,,,,,,,,,,,,,,,,,,,,
2015,1,90,ZYX,X,mm,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
[SegmentNames&Hierarchy],,,,,,,,,,,,,,,,,,,,,,,,,,,
Segment,Parent,,,,,,,,,,,,,,,,,,,,,,,,,,
Segment1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
[SegmentData],,,,,,,,,,,,,,,,,,,,,,,,,,,
 Frame# ,,Segment1,,,,,,,,,,,,,,,,,,,,,,,,,
,Timestamp,XToGlobal1,YToGlobal1,ZToGlobal1,VxToGlobal1,VyToGlobal1,VzToGlobal1,VrToGlobal1,AxToGlobal1,AyToGlobal1,AzToGlobal1,ArToGlobal1,QxToGlobal1,QyToGlobal1,QzToGlobal1,QwToGlobal1,ExToGlobal1,EyToGlobal1,EzToGlobal1,EVxToGlobal1,EVyToGlobal1,EVzToGlobal1,EAxToGlobal1,EAyToGlobal1,EAzToGlobal1,Segmentlength1,
1415,1.7643E+12,127.086227,515.236877,-43.931351,78.256645,64.426575,8.033237,101.68293,-928.516357,2169.854736,-250.374985,2373.415283,-0.082478,-0.013494,0.375096,0.923211,-9.35343,2.11809,44.050053,5.255169,6.493356,4.811234,-1666.046509,125.056763,496.499084,93.047661, 
1416,1.7643E+12,128.197693,516.088623,-44.058933,86.565056,76.569214,-2.420082,115.595024,2424.030273,15.820312,-1631.222534,2921.824707,-0.083549,-0.013544,0.375335,0.923017,-9.469218,2.161471,44.078144,-7.210826,5.546186,5.048838,-577.832764,-295.547333,-453.730347,93.047661, 
1417,1.7643E+12,129.265335,516.385925,-43.817837,98.059845,51.707153,5.108128,110.975021,-354.968262,-4490.991211,2986.300293,5404.904785,-0.079893,-0.010522,0.376404,0.922944,-8.947139,2.333786,44.19157,18.283075,9.706326,6.368358,5166.734863,1044.372681,691.243958,93.047661, 
1418,1.7643E+12,130.11734,517.475098,-44.047684,86.384125,62.391357,0.506229,106.56057,-1746.661377,6414.147949,-3814.641846,7664.437988,-0.083139,-0.012747,0.376222,0.922704,-9.389224,2.237009,44.181507,3.599777,3.399213,4.651425,-7809.728516,-2179.653076,-1000.291809,93.047661, 
1419,1.7643E+12,130.688904,518.136414,-43.981606,64.060593,78.771973,-7.369595,101.799286,-2271.574463,-3465.637207,2396.993652,4787.094238,-0.084059,-0.011792,0.377014,0.92231,-9.444391,2.385975,44.269619,-22.376331,2.348487,3.512118,3134.029053,1990.522461,795.216492,93.047661, 
1420,1.7643E+12,132.121597,519.05957,-44.014606,90.191574,71.30127,1.488476,114.980896,6975.150879,2120.910645,-802.540955,7334.512207,-0.083413,-0.011678,0.3767,0.922498,-9.371411,2.366792,44.231091,0.801559,5.84026,2.231288,1037.991333,-1362.003174,-1025.765869,93.047661, 
1421,1.7643E+12,133.213211,520.213501,-44.209236,113.593826,93.468933,-10.243378,147.461609,-2762.745605,1869.268799,-1309.192627,3583.422119,-0.085809,-0.011379,0.37645,0.922385,-9.614783,2.499664,44.193085,-7.667658,5.116016,-3.444035,-2562.450439,1231.639282,4.207618,93.047661, 
1422,1.7643E+12,134.914246,521.216492,-44.483532,125.669174,97.061462,-21.101646,160.184113,4936.308105,-1222.613525,-645.295715,5126.239258,-0.085095,-0.009244,0.379937,0.921044,-9.437033,2.730224,44.607552,-2.95298,16.354429,16.940691,3411.092529,791.275269,3665.043213,93.047661, 
1423,1.7643E+12,135.590973,521.886169,-44.274899,106.999283,75.270081,-2.954807,130.855499,-8296.888672,-2699.835205,3911.726807,9561.855469,-0.085978,-0.009339,0.380014,0.920929,-9.534922,2.75958,44.616058,3.593789,11.696231,19.033792,-2232.674072,-1629.751099,-3288.284668,93.047661, 
1424,1.7643E+12,137.34465,522.442444,-44.293205,109.36821,55.167847,8.564701,122.793526,8723.295898,-918.566895,-1838.21521,8962.069336,-0.081308,-0.007649,0.380662,0.921101,-8.962471,2.740461,44.69273,21.355301,0.460661,3.833071,5429.746094,-392.65155,552.154785,93.047661, 
1425,1.7643E+12,137.820557,522.992676,-44.322121,100.331268,49.792786,-2.124996,112.027679,-10349.94531,-48.944092,-85.930252,10350.41797,-0.082784,-0.007596,0.379318,0.921524,-9.121435,2.797296,44.52298,18.606876,1.697187,-4.188555,-5924.462891,615.226318,-1996.047363,93.047661, 
1426,1.7643E+12,138.440475,523.802063,-44.150734,49.312134,61.182861,6.411209,78.842453,1166.500854,2099.157715,1622.447266,2898.192871,-0.083374,-0.007328,0.37938,0.921448,-9.172495,2.852005,44.527283,-9.451087,5.01947,-7.445112,874.029419,-17.215471,1409.867065,93.047661, 
1427,1.7643E+12,138.654861,523.761841,-43.777222,37.543716,34.612427,24.520454,56.646301,-3284.815918,-6881.835938,1637.216919,7799.369141,-0.083233,-0.008681,0.376513,0.922624,-9.224111,2.674239,44.183926,-4.620372,-5.537525,-15.257327,-4.500712,-1883.043579,-2816.065918,93.047661, 
1428,1.7643E+12,141.053864,526.0802,-44.494099,117.602463,102.516174,-15.451412,156.775803,17695.39063,19104.50977,-8832.15332,27497.56445,-0.085655,-0.007504,0.382103,0.920111,-9.414559,2.960543,44.860405,-10.892888,4.884219,14.990395,-1124.552246,3758.95752,8260.65625,93.047661, 
1429,1.7643E+12,142.305084,526.632446,-44.469418,164.260025,129.177246,-31.148815,211.277939,-9297.029297,-14305.51758,6006.620605,18087.62305,-0.082954,-0.006533,0.381934,0.920436,-9.085404,2.942847,44.83802,6.241774,12.087327,29.43425,4208.791504,-2462.397949,-5660.761719,93.047661, 
1430,1.7643E+12,142.714142,527.141541,-44.426701,74.712524,47.760315,3.032913,88.725464,-6821.520996,-349.530029,146.090698,6832.032227,-0.083919,-0.006032,0.38051,0.920941,-9.171036,3.023963,44.65583,10.958556,2.85392,-9.205825,-3359.770508,800.384766,-1294.45166,93.047661, 
1431,1.7643E+12,144.105682,528.08136,-44.445564,81.026917,65.201111,1.073399,104.008163,7958.111328,3488.873291,-498.803345,8703.595703,-0.083317,-0.005869,0.382534,0.920158,-9.093296,3.034775,44.906494,-0.355122,4.136752,3.081195,1323.308472,-569.475037,3506.115234,93.047661, 
1432,1.7643E+12,144.398773,528.560303,-44.600163,75.808411,63.844299,-7.805786,99.418007,-8897.442383,-3733.099365,-1099.449951,9711.297852,-0.087503,-0.005306,0.38138,0.920252,-9.518432,3.266407,44.749191,-15.632839,10.909937,4.201238,-4073.297607,1788.648438,-3304.507568,93.047661, 
1433,1.7643E+12,144.956039,527.41272,-43.296284,38.266068,-30.088806,51.717625,71.023521,2139.820801,-13174.85938,11813.66406,17824.6582,-0.079099,-0.008384,0.37908,0.921939,-8.763543,2.551112,44.507118,14.838859,-21.764816,-17.971882,9558.203125,-7670.104004,-686.653809,93.047661, 
1434,1.7643E+12,145.581772,528.518616,-43.158409,53.23494,-1.875916,64.878906,83.944923,554.576111,18253.17969,-9444.633789,20559.35938,-0.080935,-0.008648,0.379908,0.921436,-8.968145,2.611158,44.607868,24.762886,-29.486181,-6.359616,-7771.878418,6280.258301,2776.861572,93.047661, 
1435,1.7643E+12,147.788788,531.757996,-44.701633,127.473679,195.537415,-63.240738,241.834259,12808.39648,17281.21875,-13616.90137,25458.11523,-0.087575,-0.004574,0.383916,0.919195,-9.485258,3.372836,45.057281,-32.477184,36.977592,24.757303,-2531.334229,5683.221191,2824.183838,93.047661, 
1436,1.7643E+12,149.298233,532.274292,-44.875347,167.240753,169.005432,-77.262207,250.00351,-5650.323242,-22056.97656,11093.03613,25327.68945,-0.084249,-0.002916,0.384422,0.9193,-9.057179,3.406087,45.116371,-4.006515,35.771797,22.882689,7656.054688,-5900.264648,-3161.614746,93.047661, 
1437,1.7643E+12,149.783829,532.911255,-44.729969,89.77684,51.896667,-1.275101,103.705215,-8293.180664,977.398682,2584.643555,8741.426758,-0.085499,-0.003403,0.384327,0.919223,-9.211838,3.409002,45.10482,12.303939,1.627471,2.139267,-4720.172852,-245.714188,-572.200928,93.047661, 
1438,1.7643E+12,150.358765,533.811951,-44.811962,47.723923,69.194641,2.852325,84.104736,723.655701,2136.236572,-1841.706787,2911.884033,-0.087935,-0.0044,0.384323,0.918991,-9.514503,3.411372,45.105446,-20.579557,0.237844,-0.491692,-1198.856445,-4.418722,98.628143,93.047661, 
1439,1.7643E+12,151.987503,534.87146,-44.97995,99.165344,88.209229,-11.249142,133.196014,8535.799805,1286.38916,-696.557251,8660.24707,-0.086833,-0.002981,0.38503,0.918805,-9.332678,3.51958,45.185329,-5.437807,4.975987,3.622965,3924.371582,857.284485,642.010254,93.047661, 
1440,1.7643E+12,152.45163,534.950623,-44.76223,94.178925,51.240234,2.237949,107.239174,-9433.355469,-7940.808105,3124.233643,12720.27832,-0.085121,-0.00266,0.38353,0.919593,-9.142094,3.462821,45.001652,16.758404,2.315206,-4.670596,70.946236,-1336.225098,-2134.851318,93.047661, 
1441,1.7643E+12,153.315979,535.769409,-44.793999,59.781418,40.407715,8.367805,72.640358,3241.804443,5990.95459,-2020.859497,7105.259277,-0.085775,-0.002294,0.383547,0.919527,-9.195767,3.5304,44.999367,6.16095,0.486884,-8.368352,-1978.487915,1007.127136,1469.255249,93.047661, 
1442,1.7643E+12,155.018616,537.015442,-45.140606,115.514374,92.91687,-17.02692,149.22142,6790.127441,3460.693359,-2550.191162,8036.523438,-0.087462,-0.002338,0.385179,0.918685,-9.370928,3.616721,45.197388,-10.297544,6.925507,8.80799,-984.041077,151.82515,1622.486206,93.047661, 
1443,1.7643E+12,155.609406,537.719788,-44.899738,103.204193,87.767029,-4.758282,135.56105,-9005.959961,-4387.665039,4758.545898,11090.65723,-0.087999,-0.002665,0.385371,0.918552,-9.441614,3.607928,45.222122,-11.06311,3.488796,10.023952,846.239197,-770.433228,-1403.613037,93.047661, 
1444,1.7643E+12,156.451828,538.40625,-44.771561,64.494553,62.586365,16.607037,91.391434,2038.224854,-144.854736,-912.788757,2237.973877,-0.087736,-0.002672,0.385537,0.918508,-9.41335,3.597238,45.243462,-1.908968,-0.876745,2.073338,801.506287,-15.364149,-27.497557,93.047661, 
1445,1.7643E+12,157.35968,539.379272,-45.03455,78.76236,74.676819,-6.066513,108.705742,529.980469,2321.136475,-3168.450195,3963.2854,-0.088661,-0.002444,0.38646,0.918032,-9.498134,3.671764,45.353722,-2.54337,2.872617,5.922005,-915.698608,690.249451,720.25769,93.047661, 
1446,1.7643E+12,158.499496,540.058594,-45.311649,92.145081,74.355469,-24.303989,120.872391,1878.909302,-2378.979492,-114.295578,3033.629395,-0.089835,-0.000513,0.3862,0.91803,-9.539461,3.9248,45.303745,-5.675015,14.74027,2.712837,352.002502,1445.927979,-1297.907837,93.047661, 
1447,1.7643E+12,159.485489,540.645996,-44.86475,95.661392,57.002563,7.640991,111.618904,-1245.973145,-744.543457,5864.39209,6041.348145,-0.086917,-0.001171,0.387072,0.917943,-9.254361,3.734737,45.425346,10.969773,2.833782,3.223167,2644.059326,-3589.095703,1389.767212,93.047661, 
1448,1.7643E+12,160.316849,541.636597,-44.996349,81.780853,71.010132,14.188499,109.233055,-1252.523804,3265.905762,-4685.84082,5847.397461,-0.087282,-0.001012,0.387486,0.917734,-9.28452,3.77188,45.474606,11.47234,-6.881399,7.688674,-2553.597412,1840.363281,-585.975891,93.047661, 
1449,1.7643E+12,161.552002,542.585083,-45.121513,92.993088,87.258911,-11.554356,128.044266,3270.726074,-341.125488,52.126694,3288.880127,-0.087426,-0.00052,0.387709,0.917626,-9.277274,3.832308,45.498371,-1.031063,4.390701,3.286031,302.985077,188.614731,-206.499771,93.047661, 
1450,1.7643E+12,162.847824,543.1698,-45.121578,113.89389,68.994141,-5.6353,133.280777,491.418457,-2946.533203,1013.303345,3154.415039,-0.08604,0.000241,0.387869,0.91769,-9.095865,3.852372,45.516907,8.489491,3.622148,1.903657,1410.714722,-326.954376,-42.327656,93.047661, 
1451,1.7643E+12,163.103836,544.038391,-45.009758,69.832535,65.398865,5.028992,95.806496,-8422.462891,2299.383545,906.269043,8777.605469,-0.088281,-0.001296,0.388561,0.917183,-9.398811,3.797325,45.60722,-5.469204,-1.574247,4.898198,-3923.280029,-608.396667,581.345032,93.047661, 
1452,1.7643E+12,164.810959,545.110474,-45.390392,88.341064,87.330322,-12.096634,124.808083,11753.99805,1648.278809,-3988.881592,12521.36035,-0.088361,-0.000156,0.388698,0.917118,-9.356518,3.922398,45.615852,-11.729389,3.151185,4.452438,2796.446777,1458.974365,-661.581848,93.047661, 
1453,1.7643E+12,165.666489,545.742188,-45.277077,115.319366,76.670837,-12.029343,139.002441,-6897.90332,-3566.986084,4000.994141,8735.698242,-0.08733,0.000095,0.388908,0.917128,-9.234952,3.904909,45.643188,7.373703,4.841281,1.618587,642.10968,-1154.757202,151.488693,93.047661, 
1454,1.7643E+12,166.4375,546.574036,-44.984325,73.194351,65.860291,18.27301,100.144363,-684.599304,1621.087646,1453.429443,2282.336182,-0.088605,-0.001228,0.388853,0.917029,-9.42908,3.821921,45.642017,-3.265282,-4.521459,1.17738,-2557.126953,-530.536072,-230.90593,93.047661, 
1455,1.7643E+12,167.717773,547.514893,-45.344936,92.307816,79.771729,-3.053684,122.039284,4125.022949,882.971191,-5292.234375,6767.806152,-0.088474,0.000194,0.389193,0.916897,-9.350969,3.969388,45.674538,-5.220819,2.901539,1.410847,2205.130371,1866.675659,272.929993,93.047661, 
1456,1.7643E+12,168.611633,548.138672,-45.287884,97.835999,70.40863,-13.660126,121.308929,-3129.949951,-2568.328857,3383.074951,5276.182129,-0.087468,0.00068,0.389844,0.916717,-9.219874,3.982064,45.7551,9.41423,7.206401,5.088737,429.178528,-1091.800537,389.090179,93.047661, 
1457,1.7643E+12,169.477081,548.626587,-45.146553,79.168854,50.026245,8.92725,94.074593,-230.136108,-1100.500488,682.652649,1315.324585,-0.086512,0.000811,0.389465,0.916969,-9.114188,3.949306,45.7099,10.655179,-0.903664,1.591179,-205.807892,-368.0112,-1018.650635,93.047661, 
1458,1.7643E+12,169.946228,550.136719,-45.334412,60.056763,89.912109,-2.093754,108.14521,-3210.040283,8279.956055,-2666.43335,9272.103516,-0.092508,-0.000925,0.389932,0.916185,-9.825804,4.039783,45.762184,-27.266827,2.597373,0.318841,-6620.152832,998.197937,789.629761,93.047661, 
1459,1.7643E+12,171.354019,550.814758,-45.614262,84.462204,98.467712,-21.046886,131.425735,7603.019531,-6739.947266,-745.130554,10187.64063,-0.089855,0.000639,0.390587,0.91617,-9.472006,4.092332,45.840385,-16.10182,6.436164,5.871887,8629.854492,-307.215698,209.918549,93.047661, 
1460,1.7643E+12,172.399536,551.424683,-45.525127,110.398865,57.958374,-8.582211,124.982948,-2934.420898,-551.733398,2988.772217,4224.688477,-0.088133,0.001001,0.390704,0.916287,-9.272621,4.054322,45.857811,24.893236,0.654256,4.303204,-1250.744019,-733.527771,-492.281586,93.047661, 
1461,1.7643E+12,173.419922,552.378967,-45.479168,92.965622,70.389404,6.079216,116.765717,-203.562927,2789.318848,-349.715424,2818.51709,-0.089771,0.000331,0.390326,0.91629,-9.477876,4.053442,45.810375,-0.264116,-1.750074,-1.350403,-3277.579346,300.748383,-525.367615,93.047661, 
1462,1.7643E+12,174.604141,553.122681,-45.592937,99.20723,76.409912,-3.051453,125.259171,1327.052246,-1705.627441,-1293.804932,2518.762451,-0.088314,0.00143,0.391049,0.916122,-9.271216,4.11106,45.897175,0.063201,2.553191,1.771412,3336.496338,473.839417,1087.294312,93.047661, 
1463,1.7643E+12,175.596802,553.59314,-45.511871,97.959595,54.637756,-1.471653,112.176346,-1551.626587,-2213.360596,1578.168823,3130.036377,-0.086993,0.001363,0.39077,0.916367,-9.135231,4.041956,45.867031,15.418983,-0.51683,2.549388,-572.455383,-1026.443237,-947.258606,93.047661, 
1464,1.7643E+12,176.21106,554.654175,-45.447315,72.311325,68.917236,6.553001,100.107216,-3065.062012,4783.666992,-133.731079,5682.953125,-0.089529,0.00013,0.391263,0.915914,-9.456933,4.031003,45.929184,-8.357243,-3.602555,1.440424,-3707.265381,471.012878,747.645142,93.047661, 
1465,1.7643E+12,177.326172,555.531311,-45.598415,77.821655,87.217712,-3.894482,116.954292,4056.921387,-1489.581299,-1746.815918,4661.419434,-0.090051,0.000257,0.39159,0.915723,-9.505284,4.071238,45.967312,-16.652393,1.317648,4.512784,2214.138184,414.623505,-194.6203,93.047661, 
1466,1.7643E+12,178.106567,555.783997,-45.659538,85.297852,50.84198,-9.550037,99.758881,-2711.206055,-5058.050781,728.815857,5784.953613,-0.089934,0.000984,0.391023,0.915976,-9.463188,4.136681,45.89193,-0.281485,4.755491,-1.67655,732.625366,204.188263,-919.4599,93.047661, 
1467,1.7643E+12,179.081055,556.948059,-45.979065,78.969727,63.753662,-17.12923,102.927925,1572.143555,7382.15332,-2093.070557,7832.54541,-0.092949,0.001735,0.390625,0.915844,-9.752045,4.346815,45.827389,-11.104217,12.400999,-6.296523,-2680.717041,1172.003174,87.864693,93.047661, 
1468,1.7643E+12,180.347351,557.723633,-45.706436,100.835266,87.28363,-2.110405,133.381546,2363.653564,-3146.759033,4796.458984,6204.431641,-0.087708,0.00116,0.392558,0.915535,-9.212276,4.070508,46.088715,11.291026,-2.977791,8.855444,6711.86084,-3940.185303,2639.489258,93.047661, 
1469,1.7643E+12,181.48436,558.407959,-45.643848,108.148727,65.695496,15.084743,127.434669,-1047.230469,-739.105225,-1701.33252,2130.140869,-0.087032,0.001496,0.392244,0.915734,-9.126925,4.072311,46.049408,28.130371,-12.352701,9.990781,-3680.778809,2252.701416,-2435.128662,93.047661, 
1470,1.7643E+12,182.006256,559.756287,-45.801239,74.650726,91.469421,-4.266129,118.142227,-4982.409668,5378.412109,-1781.824463,7544.973145,-0.091278,0.001041,0.393046,0.914977,-9.594181,4.224073,46.139126,-17.185696,6.910449,2.268395,-4476.112793,1214.665771,1045.099243,93.047661, 
1471,1.7643E+12,182.877258,560.397644,-45.709209,62.680435,89.535828,-2.941246,109.335045,2827.757324,-5726.458984,2020.303345,6698.519531,-0.090786,0.001329,0.393219,0.914951,-9.528381,4.233934,46.160137,-18.065529,7.273066,4.98284,4317.742676,-1149.394775,-556.499207,93.047661, 
1472,1.7643E+12,183.715881,560.619873,-45.832783,76.933136,38.861389,-1.419468,86.202843,-262.271118,-3394.940186,-1746.383301,3826.781982,-0.08908,0.001682,0.392882,0.915263,-9.333163,4.190615,46.121235,11.745793,-1.505609,-0.80502,1048.29541,-430.766724,-485.315582,93.047661, 
1473,1.7643E+12,184.595062,561.544861,-45.924809,77.301178,51.624756,-9.701958,93.459702,328.518677,5692.346191,255.535126,5707.541504,-0.092042,0.000825,0.392103,0.915305,-9.689213,4.225954,46.020824,-7.237417,-0.359146,-6.269089,-4465.273438,637.130188,-498.216858,93.047661, 
1474,1.7643E+12,185.496765,562.378845,-45.77898,80.139771,79.153748,2.421112,112.665703,182.427979,-737.127686,1926.617432,2070.867432,-0.091154,0.000689,0.393089,0.914971,-9.596527,4.181946,46.147331,-11.851358,-0.390118,1.174232,3634.763672,-642.7052,1838.014648,93.047661, 
1475,1.7643E+12,187.152603,563.235107,-45.850269,115.08934,76.061096,3.354263,137.993103,6108.494629,180.450439,-1758.650146,6359.175781,-0.086905,0.002066,0.394013,0.914985,-9.080223,4.144015,46.266373,27.404573,-3.687238,11.049653,3431.303955,49.22361,-60.438965,93.047661, 
1476,1.7643E+12,187.602814,564.685181,-46.32246,94.772186,103.785095,-24.456596,142.657761,-9765.582031,4809.869141,-3247.304443,11359.86035,-0.093625,0.002003,0.394326,0.914187,-9.794391,4.444921,46.284004,-8.903871,11.833914,6.150399,-9966.823242,2744.58374,-821.426819,93.047661, 
1477,1.7643E+12,188.853409,565.535828,-45.990868,76.536255,103.53241,-6.326923,128.906128,6483.114746,-4855.352539,6510.645508,10392.00293,-0.090349,0.000175,0.395529,0.913999,-9.523152,4.116911,46.457661,-19.931849,-1.21966,8.607898,7981.787598,-5094.227051,1263.776733,93.047661, 
1478,1.7643E+12,189.499222,565.783508,-46.187977,85.338364,49.424744,6.05175,98.803162,-4898.734863,-4884.027344,-4282.484375,8135.785156,-0.090549,0.001981,0.395411,0.914028,-9.46404,4.314426,46.429554,14.865794,-5.872284,6.549752,-1718.212158,4256.754883,-1634.24292,93.047661, 
1479,1.7643E+12,190.465134,567.246887,-46.004314,72.527618,76.997681,-0.605106,105.77932,2592.800781,9847.15625,3084.250244,10639.62793,-0.092181,-0.00019,0.395375,0.913882,-9.734347,4.160213,46.435326,-9.503738,1.948591,-1.005052,-2668.303711,-2848.997314,274.378204,93.047661, 
1480,1.7643E+12,190.639603,567.256287,-45.364441,51.317139,66.275024,37.059116,91.647179,-6410.6875,-11777.23438,3695.309814,13908.82715,-0.090012,-0.001357,0.396126,0.913772,-9.553599,3.946923,46.544163,-4.030166,-16.537638,5.157317,3653.546631,-478.523987,834.848206,93.047661, 
1481,1.7643E+12,193.041901,568.294617,-46.043816,115.954514,47.147827,-1.777554,125.185966,18045.41406,8334.337891,-10685.91016,22567.38477,-0.087275,0.00212,0.395512,0.914302,-9.110389,4.181321,46.451782,28.078119,0.949831,0.74066,2125.94458,3626.268311,-1629.846313,93.047661, 
1482,1.7643E+12,193.884781,569.712708,-46.28215,146.03302,110.53894,-41.296921,187.749664,-12631.2832,3076.062012,3572.424316,13482.34766,-0.089969,0.001604,0.396405,0.913655,-9.414808,4.258624,46.558006,6.245561,14.026515,0.622946,-6055.805176,-1272.465332,1608.657715,93.047661, 
1483,1.7643E+12,194.3853,570.047363,-46.151657,60.452957,78.873596,-4.852867,99.494492,-2773.127686,-8775.824219,2987.505371,9676.286133,-0.090162,0.001187,0.394726,0.914363,-9.461657,4.206424,46.35099,-15.807059,1.129669,-4.535623,2086.333496,-1048.967041,-2537.200195,93.047661, 
1484,1.7643E+12,195.661926,570.914185,-46.213024,79.971542,54.066467,3.110676,96.58316,6286.473145,4310.541016,-1554.067627,7779.179199,-0.088241,0.000912,0.395833,0.914073,-9.265389,4.101514,46.496838,6.723874,-7.06994,-2.752465,1969.234619,-426.962708,2858.168457,93.047661, 
1485,1.7643E+12,195.496323,571.678589,-45.90369,49.996033,73.405151,11.158504,89.512184,-11682.06445,-829.577637,3002.676758,12090.28125,-0.091957,-0.0014,0.395534,0.913835,-9.764133,4.024634,46.464825,-13.611475,-8.180571,5.122503,-5629.597656,227.049255,-1440.674194,93.047661, 
1486,1.7643E+12,197.648544,572.889282,-46.441792,89.397812,88.879395,-10.294533,126.481194,18774.38477,3614.941406,-6864.223633,20314.10547,-0.090185,0.001204,0.395997,0.913811,-9.457534,4.222308,46.509277,-8.646511,5.435731,0.559699,6523.291016,2223.88501,619.369385,93.047661, 
1487,1.7643E+12,198.395309,573.088257,-46.205532,130.454407,63.435059,-13.582878,145.694382,-11384.19824,-8194.921875,6272.321289,15365.50391,-0.089159,0.000835,0.395017,0.914337,-9.369814,4.126853,46.392792,17.744419,4.599866,-3.241596,-1772.923218,-2374.340576,-1303.602417,93.047661, 
1488,1.7643E+12,199.149643,574.141357,-46.262177,67.549438,56.343384,8.082676,88.333649,61.303711,6918.42041,-2372.521484,7314.175293,-0.090655,-0.000327,0.395234,0.914096,-9.57934,4.074965,46.423458,-5.481282,-6.630418,-3.861771,-2407.703125,352.889313,1191.971069,93.047661, 
1489,0,0,0,0,67.549438,56.343384,8.082676,88.333649,61.303711,6918.42041,-2372.521484,7314.175293,0,0,0,0,-9.57934,4.074965,46.423458,-5.481282,-6.630418,-3.861771,-2407.703125,352.889313,1191.971069,0, 
1490,0,0,0,0,67.549438,56.343384,8.082676,88.333649,61.303711,6918.42041,-2372.521484,7314.175293,0,0,0,0,-9.57934,4.074965,46.423458,-5.481282,-6.630418,-3.861771,-2407.703125,352.889313,1191.971069,0, 
1491,0,0,0,0,67.549438,56.343384,8.082676,88.333649,61.303711,6918.42041,-2372.521484,7314.175293,0,0,0,0,-9.57934,4.074965,46.423458,-5.481282,-6.630418,-3.861771,-2407.703125,352.889313,1191.971069,0, 
1492,0,0,0,0,67.549438,56.343384,8.082676,88.333649,61.303711,6918.42041,-2372.521484,7314.175293,0,0,0,0,-9.57934,4.074965,46.423458,-5.481282,-6.630418,-3.861771,-2407.703125,352.889313,1191.971069,0, 
1493,0,0,0,0,67.549438,56.343384,8.082676,88.333649,61.303711,6918.42041,-2372.521484,7314.175293,0,0,0,0,-9.57934,4.074965,46.423458,-5.481282,-6.630418,-3.861771,-2407.703125,352.889313,1191.971069,0, 
1494,1.7643E+12,207.0354,578.398254,-47.576157, , , , , , , , ,-0.077425,0.001002,0.401097,0.912757,-8.095569,3.665894,47.185207, , , , , , ,93.047661, 
1495,1.7643E+12,205.284302,578.685547,-47.039467, , , , , , , , ,-0.089035,-0.001035,0.398619,0.912784,-9.424953,3.961852,46.855782, , , , , , ,93.047661, 
1496,1.7643E+12,206.938187,580.086243,-47.168289,-4.374619,75.959473,18.354034,78.267807,27580.36719,9018.566406,-5390.647949,29513.89844,-0.08836,0.001963,0.398666,0.912828,-9.217844,4.24584,46.842915,-50.502396,26.097561,-15.403217,12445.57813,-96.957138,2564.124756,93.047661, 
1497,1.7643E+12,207.689728,580.86615,-47.160946,108.244171,98.127136,-5.466557,146.204025,-7308.984375,-5028.387695,1102.941528,8939.933594,-0.089137,0.000682,0.398562,0.912799,-9.358401,4.14604,46.836277,2.994803,8.288488,-0.877772,-2816.082764,-3108.675781,50.455338,93.047661, 
1498,0,0,0,0,108.244171,98.127136,-5.466557,146.204025,-7308.984375,-5028.387695,1102.941528,8939.933594,0,0,0,0,-9.358401,4.14604,46.836277,2.994803,8.288488,-0.877772,-2816.082764,-3108.675781,50.455338,0, 
1499,0,0,0,0,108.244171,98.127136,-5.466557,146.204025,-7308.984375,-5028.387695,1102.941528,8939.933594,0,0,0,0,-9.358401,4.14604,46.836277,2.994803,8.288488,-0.877772,-2816.082764,-3108.675781,50.455338,0, 
1500,0,0,0,0,108.244171,98.127136,-5.466557,146.204025,-7308.984375,-5028.387695,1102.941528,8939.933594,0,0,0,0,-9.358401,4.14604,46.836277,2.994803,8.288488,-0.877772,-2816.082764,-3108.675781,50.455338,0, 
1501,0,0,0,0,108.244171,98.127136,-5.466557,146.204025,-7308.984375,-5028.387695,1102.941528,8939.933594,0,0,0,0,-9.358401,4.14604,46.836277,2.994803,8.288488,-0.877772,-2816.082764,-3108.675781,50.455338,0, 
1502,0,0,0,0,108.244171,98.127136,-5.466557,146.204025,-7308.984375,-5028.387695,1102.941528,8939.933594,0,0,0,0,-9.358401,4.14604,46.836277,2.994803,8.288488,-0.877772,-2816.082764,-3108.675781,50.455338,0, 
1503,1.7643E+12,215.046646,585.561401,-48.343437, , , , , , , , ,-0.076338,0.000754,0.403402,0.911833,-7.983192,3.61004,47.477997, , , , , , ,93.047661, 
1504,0,0,0,0, , , , , , , , ,0,0,0,0,-7.983192,3.61004,47.477997, , , , , , ,0, 
1505,0,0,0,0, , , , , , , , ,0,0,0,0,-7.983192,3.61004,47.477997, , , , , , ,0, 
1506,0,0,0,0, , , , , , , , ,0,0,0,0,-7.983192,3.61004,47.477997, , , , , , ,0, 
1507,0,0,0,0, , , , , , , , ,0,0,0,0,-7.983192,3.61004,47.477997, , , , , , ,0, 
1508,0,0,0,0, , , , , , , , ,0,0,0,0,-7.983192,3.61004,47.477997, , , , , , ,0, 
1509,0,0,0,0, , , , , , , , ,0,0,0,0,-7.983192,3.61004,47.477997, , , , , , ,0, 
